kernel,B,H,W,k,block,BLOCK_M,BLOCK_N,BLOCK_K,NUM_WARPS,NUM_STAGES,mode,keep_ratio,time_ms,torch_time_ms,speedup_vs_torch,mae,max,rel_l2
3x3@32,32,32,32,3,64-64-32/2x2,64,64,32,2,2,block,0.65,1.712742462158203,0.6260319900512695,0.3655143746844551,0.15346965193748474,3.166015625,0.5817107558250427
3x3@32,32,32,32,3,64-64-32/2x2,64,64,32,2,2,block,0.5,1.4248141479492187,0.6260319900512695,0.43937799954635326,0.22370484471321106,3.166015625,0.7031784653663635
3x3@32,32,32,32,3,64-64-32/2x2,64,64,32,2,2,block,0.35,1.3293760681152345,0.6260319900512695,0.47092166397943847,0.2940356433391571,3.166015625,0.8068992495536804
3x3@32,32,32,32,3,64-64-32/2x2,64,64,32,2,2,block,0.25,1.1345305633544922,0.6260319900512695,0.5517982593613578,0.33645039796829224,3.166015625,0.8636899590492249
3x3@32,32,32,32,3,64-64-32/2x2,64,64,32,2,2,input,1.0,1.8547506713867188,0.6260319900512695,0.337528919497957,7.934944005683064e-05,0.001953125,0.00036151177482679486
3x3@32,32,32,32,3,64-64-32/2x2,64,64,32,2,2,input,0.85,1.8244198608398436,0.6260319900512695,0.3431403064002413,0.17111337184906006,1.16015625,0.3806481957435608
3x3@32,32,32,32,3,64-64-32/2x2,64,64,32,2,2,input,0.75,1.669222412109375,0.6260319900512695,0.37504408370611375,0.22266897559165955,1.53271484375,0.4952092170715332
3x3@32,32,32,32,3,64-64-32/2x2,64,64,32,2,2,input,0.65,1.5568690490722656,0.6260319900512695,0.40210959966370996,0.26445460319519043,1.851806640625,0.5881443619728088
3x3@32,32,32,32,3,64-64-32/2x2,64,64,32,2,2,input,0.5,1.3580902099609375,0.6260319900512695,0.4609649531817742,0.31591713428497314,2.2607421875,0.702717125415802
3x3@32,32,32,32,3,64-64-32/2x2,64,64,32,2,2,input,0.35,1.189844512939453,0.6260319900512695,0.5261460495411185,0.36035943031311035,2.54443359375,0.8013967871665955
3x3@32,32,32,32,3,64-64-32/2x2,64,64,32,2,2,input,0.25,1.0193920135498047,0.6260319900512695,0.6141229102543713,0.38806065917015076,2.709228515625,0.8629142642021179
5x5@32,32,32,32,5,64-64-16/4x2,64,64,16,4,2,dense,1.0,6.67568115234375,1.383424072265625,0.20723339546855407,7.739123975625262e-05,0.001953125,0.00035568870953284204
5x5@32,32,32,32,5,64-64-16/4x2,64,64,16,4,2,channel,1.0,6.675534057617187,1.383424072265625,0.20723796183573578,7.739123975625262e-05,0.001953125,0.00035568870953284204
5x5@32,32,32,32,5,64-64-16/4x2,64,64,16,4,2,channel,0.85,7.27203857421875,1.383424072265625,0.19023882480082266,0.06490255892276764,2.802734375,0.3808192014694214
5x5@32,32,32,32,5,64-64-16/4x2,64,64,16,4,2,channel,0.75,5.562841186523437,1.383424072265625,0.24869019730728859,0.10949117690324783,2.802734375,0.4953250288963318
5x5@32,32,32,32,5,64-64-16/4x2,64,64,16,4,2,channel,0.65,5.739680786132812,1.383424072265625,0.2410280508295873,0.15417110919952393,2.89453125,0.5882977843284607
5x5@32,32,32,32,5,64-64-16/4x2,64,64,16,4,2,channel,0.5,4.163665771484375,1.383424072265625,0.332261076703192,0.21966302394866943,3.115234375,0.70307457447052
5x5@32,32,32,32,5,64-64-16/4x2,64,64,16,4,2,channel,0.35,4.25248779296875,1.383424072265625,0.3253211154545909,0.2852354943752289,3.115234375,0.8017681241035461
5x5@32,32,32,32,5,64-64-16/4x2,64,64,16,4,2,channel,0.25,2.8041998291015626,1.383424072265625,0.49334004585146135,0.3302016854286194,3.115234375,0.8630785942077637
5x5@32,32,32,32,5,64-64-16/4x2,64,64,16,4,2,block,1.0,6.6621026611328125,1.383424072265625,0.20765577215383077,7.739123975625262e-05,0.001953125,0.00035568870953284204
5x5@32,32,32,32,5,64-64-16/4x2,64,64,16,4,2,block,0.85,7.168552856445313,1.383424072265625,0.19298512544575513,0.06873267143964767,3.115234375,0.39320793747901917
5x5@32,32,32,32,5,64-64-16/4x2,64,64,16,4,2,block,0.75,5.541170654296875,1.383424072265625,0.2496627804077565,0.1099729835987091,3.115234375,0.4975346624851227
5x5@32,32,32,32,5,64-64-16/4x2,64,64,16,4,2,block,0.65,5.782820434570312,1.383424072265625,0.2392299895731449,0.15128381550312042,3.115234375,0.5838480591773987
5x5@32,32,32,32,5,64-64-16/4x2,64,64,16,4,2,block,0.5,4.145643615722657,1.383424072265625,0.333705499194115,0.22021496295928955,3.115234375,0.7048625349998474
5x5@32,32,32,32,5,64-64-16/4x2,64,64,16,4,2,block,0.35,4.220211181640625,1.383424072265625,0.327809204971542,0.2893577218055725,3.115234375,0.8085273504257202
5x5@32,32,32,32,5,64-64-16/4x2,64,64,16,4,2,block,0.25,2.7918386840820313,1.383424072265625,0.4955243582494097,0.3307898938655853,3.115234375,0.8646450638771057
5x5@32,32,32,32,5,64-64-16/4x2,64,64,16,4,2,input,1.0,6.6731414794921875,1.383424072265625,0.20731226462336308,7.739123975625262e-05,0.001953125,0.00035568870953284204
5x5@32,32,32,32,5,64-64-16/4x2,64,64,16,4,2,input,0.85,6.030971069335937,1.383424072265625,0.22938662055594178,0.16866421699523926,1.1552734375,0.38204705715179443
5x5@32,32,32,32,5,64-64-16/4x2,64,64,16,4,2,input,0.75,5.052944641113282,1.383424072265625,0.2737857171458788,0.21936479210853577,1.646240234375,0.49666887521743774
5x5@32,32,32,32,5,64-64-16/4x2,64,64,16,4,2,input,0.65,4.595630187988281,1.383424072265625,0.30103033004733865,0.260488361120224,1.91497802734375,0.5897243618965149
5x5@32,32,32,32,5,64-64-16/4x2,64,64,16,4,2,input,0.5,3.6607232666015626,1.383424072265625,0.37791003894974246,0.3109518587589264,2.27001953125,0.7038731575012207
5x5@32,32,32,32,5,64-64-16/4x2,64,64,16,4,2,input,0.35,2.8779315185546874,1.383424072265625,0.48070083090802246,0.3546141982078552,2.369384765625,0.8025619387626648
5x5@32,32,32,32,5,64-64-16/4x2,64,64,16,4,2,input,0.25,2.196213684082031,1.383424072265625,0.6299132376291816,0.3816142678260803,2.534423828125,0.8637130856513977
5x5@32,32,32,32,5,64-64-32/4x2,64,64,32,4,2,dense,1.0,4.212182922363281,1.383424072265625,0.3284339967575395,7.739123975625262e-05,0.001953125,0.00035568870953284204
5x5@32,32,32,32,5,64-64-32/4x2,64,64,32,4,2,channel,1.0,4.233502807617188,1.383424072265625,0.326780005856257,7.739123975625262e-05,0.001953125,0.00035568870953284204
5x5@32,32,32,32,5,64-64-32/4x2,64,64,32,4,2,channel,0.85,4.725985412597656,1.383424072265625,0.29272711434486226,0.06490255892276764,2.802734375,0.3808192014694214
5x5@32,32,32,32,5,64-64-32/4x2,64,64,32,4,2,channel,0.75,3.6993670654296875,1.383424072265625,0.37396236918299375,0.10949117690324783,2.802734375,0.4953250288963318
5x5@32,32,32,32,5,64-64-32/4x2,64,64,32,4,2,channel,0.65,3.92585205078125,1.383424072265625,0.3523882342917945,0.15417110919952393,2.89453125,0.5882977843284607
5x5@32,32,32,32,5,64-64-32/4x2,64,64,32,4,2,channel,0.5,2.9133255004882814,1.383424072265625,0.4748607980926811,0.21966302394866943,3.115234375,0.70307457447052
5x5@32,32,32,32,5,64-64-32/4x2,64,64,32,4,2,channel,0.35,3.0198373413085937,1.383424072265625,0.45811211529232315,0.2852354943752289,3.115234375,0.8017681241035461
5x5@32,32,32,32,5,64-64-32/4x2,64,64,32,4,2,channel,0.25,2.170756530761719,1.383424072265625,0.6373004308226963,0.3302016854286194,3.115234375,0.8630785942077637
5x5@32,32,32,32,5,64-64-32/4x2,64,64,32,4,2,block,1.0,4.21545654296875,1.383424072265625,0.32817894293635486,7.739123975625262e-05,0.001953125,0.00035568870953284204
5x5@32,32,32,32,5,64-64-32/4x2,64,64,32,4,2,block,0.85,4.730081176757812,1.383424072265625,0.29247364274916726,0.06873267143964767,3.115234375,0.39320793747901917
5x5@32,32,32,32,5,64-64-32/4x2,64,64,32,4,2,block,0.75,3.708907470703125,1.383424072265625,0.37300042753651097,0.1099729835987091,3.115234375,0.4975346624851227
5x5@32,32,32,32,5,64-64-32/4x2,64,64,32,4,2,block,0.65,3.9491787719726563,1.383424072265625,0.350306773166055,0.15128381550312042,3.115234375,0.5838480591773987
5x5@32,32,32,32,5,64-64-32/4x2,64,64,32,4,2,block,0.5,2.919768981933594,1.383424072265625,0.4738128532859005,0.22021496295928955,3.115234375,0.7048625349998474
